time,lasttime,lat,lng,speed,course,altitude,comment
1/18/2023 22:01,1/18/2023 22:01,-53.86417,122.11883,0,0,10960,PD16BD 5C NaNV To:99 Up:-0.01m/s V:44Km/h Sun:15 WSPR PicoBalloon http://lu7aa.org/wspr.asp?other=kd9uqb&launch=20221124060000&SSID=12&banda=20m&balloonid=14&timeslot=4&tracker=wb8elk
1/19/2023 1:03,1/19/2023 1:03,-53.30517,128.373,0,0,10999.93,PD46EQ 10C NaNV To:84 Up:0m/s V:45Km/h Sun:42 WSPR PicoBalloon http://lu7aa.org/wspr.asp?other=kd9uqb&launch=20221124060000&SSID=12&banda=20m&balloonid=14&timeslot=4&tracker=wb8elk
1/19/2023 1:26,1/19/2023 1:26,-53.27117,129.11883,0,0,10999.93,PD46NR 15C NaNV To:84 Up:0m/s V:45Km/h Sun:45 WSPR PicoBalloon http://lu7aa.org/wspr.asp?other=kd9uqb&launch=20221124060000&SSID=12&banda=20m&balloonid=14&timeslot=4&tracker=wb8elk
1/19/2023 3:15,1/19/2023 3:15,-52.949,133.11883,0,0,10960,PD67NB 5C NaNV To:84 Up:-0.00m/s V:43Km/h Sun:57 WSPR PicoBalloon http://lu7aa.org/wspr.asp?other=kd9uqb&launch=20221124060000&SSID=12&banda=20m&balloonid=14&timeslot=4&tracker=wb8elk
1/19/2023 16:24,1/19/2023 16:24,-52.983,147.71183,0,0,10849.97,QD37UA 5C NaNV To:94 Up:-0.01m/s V:37Km/h Sun:3 WSPR PicoBalloon http://lu7aa.org/wspr.asp?other=kd9uqb&launch=20221124060000&SSID=12&banda=20m&balloonid=14&timeslot=4&tracker=wb8elk
1/19/2023 18:06,1/19/2023 18:06,-56.64417,158.28817,0,0,10539.98,QD93DI 5C NaNV To:125 Up:-0.01m/s V:29Km/h Sun:3 WSPR PicoBalloon http://lu7aa.org/wspr.asp?other=kd9uqb&launch=20221124060000&SSID=12&banda=20m&balloonid=14&timeslot=4&tracker=wb8elk
1/19/2023 19:06,1/19/2023 19:06,-57.39,159.62717,0,0,10539.98,QD92TO 5C NaNV To:128 Up:-0.01m/s V:29Km/h Sun:12 WSPR PicoBalloon http://lu7aa.org/wspr.asp?other=kd9uqb&launch=20221124060000&SSID=12&banda=20m&balloonid=14&timeslot=4&tracker=wb8elk
1/19/2023 20:16,1/19/2023 20:16,-58.30517,161.2035,0,0,10539.98,RD01OQ 5C NaNV To:130 Up:-0.01m/s V:30Km/h Sun:22 WSPR PicoBalloon http://lu7aa.org/wspr.asp?other=kd9uqb&launch=20221124060000&SSID=12&banda=20m&balloonid=14&timeslot=4&tracker=wb8elk
1/19/2023 21:36,1/19/2023 21:36,-59.27117,163.11883,0,0,10600.03,RD10NR 15C NaNV To:137 Up:0.01m/s V:34Km/h Sun:33 WSPR PicoBalloon http://lu7aa.org/wspr.asp?other=kd9uqb&launch=20221124060000&SSID=12&banda=20m&balloonid=14&timeslot=4&tracker=wb8elk
1/19/2023 21:53,1/19/2023 21:53,-59.52533,163.62717,0,0,10600.03,RD10TL 10C NaNV To:138 Up:0m/s V:34Km/h Sun:36 WSPR PicoBalloon http://lu7aa.org/wspr.asp?other=kd9uqb&launch=20221124060000&SSID=12&banda=20m&balloonid=14&timeslot=4&tracker=wb8elk
1/19/2023 22:10,1/19/2023 22:10,-59.61,163.88133,0,0,10600.03,RD10WJ 10C NaNV To:137 Up:0.01m/s V:34Km/h Sun:37 WSPR PicoBalloon http://lu7aa.org/wspr.asp?other=kd9uqb&launch=20221124060000&SSID=12&banda=20m&balloonid=14&timeslot=4&tracker=wb8elk
1/20/2023 0:16,1/20/2023 0:16,-61.27117,167.034,0,0,10539.98,RC38MR 10C NaNV To:138 Up:-0.01m/s V:36Km/h Sun:47 WSPR PicoBalloon http://lu7aa.org/wspr.asp?other=kd9uqb&launch=20221124060000&SSID=12&banda=20m&balloonid=14&timeslot=4&tracker=wb8elk
1/20/2023 3:35,1/20/2023 3:35,-63.89833,174.11883,0,0,10539.98,RC76BC 10C NaNV To:130 Up:-0.01m/s V:46Km/h Sun:41 WSPR PicoBalloon http://lu7aa.org/wspr.asp?other=kd9uqb&launch=20221124060000&SSID=12&banda=20m&balloonid=14&timeslot=4&tracker=wb8elk
1/20/2023 22:07,1/20/2023 22:39,-55.47467,-137.966,0,0,10910.01,CD14AM 5C NaNV To:33 Up:0.02m/s V:50Km/h Sun:48 WSPR PicoBalloon http://lu7aa.org/wspr.asp?other=kd9uqb&launch=20221124060000&SSID=12&banda=20m&balloonid=14&timeslot=4&tracker=wb8elk
1/21/2023 0:15,1/21/2023 0:15,-50.64417,-132.28817,0,0,11049.91,CD39UI 10C NaNV To:38 Up:0.01m/s V:44Km/h Sun:46 WSPR PicoBalloon http://lu7aa.org/wspr.asp?other=kd9uqb&launch=20221124060000&SSID=12&banda=20m&balloonid=14&timeslot=4&tracker=wb8elk
1/21/2023 1:17,1/21/2023 1:17,-49.69483,-131.034,0,0,11049.91,CE40LH 5C NaNV To:40 Up:0.01m/s V:41Km/h Sun:37 WSPR PicoBalloon http://lu7aa.org/wspr.asp?other=kd9uqb&launch=20221124060000&SSID=12&banda=20m&balloonid=14&timeslot=4&tracker=wb8elk
1/21/2023 2:24,1/21/2023 2:24,-48.44067,-129.2035,0,0,11130.08,CE51JN 5C NaNV To:42 Up:0.01m/s V:40Km/h Sun:21 WSPR PicoBalloon http://lu7aa.org/wspr.asp?other=kd9uqb&launch=20221124060000&SSID=12&banda=20m&balloonid=14&timeslot=4&tracker=wb8elk
1/21/2023 2:52,1/21/2023 3:11,-48.051,-128.62717,0,0,11130.08,CE51QW 5C NaNV To:45 Up:0.01m/s V:38Km/h Sun:15 WSPR PicoBalloon http://lu7aa.org/wspr.asp?other=kd9uqb&launch=20221124060000&SSID=12&banda=20m&balloonid=14&timeslot=4&tracker=wb8elk
1/21/2023 4:03,1/21/2023 4:47,-47.1865,-127.373,0,0,11130.08,CE62HT 10C NaNV To:46 Up:0.01m/s V:36Km/h Sun:3 WSPR PicoBalloon http://lu7aa.org/wspr.asp?other=kd9uqb&launch=20221124060000&SSID=12&banda=20m&balloonid=14&timeslot=4&tracker=wb8elk
